BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Ganymede;NINSUM;GAAA1450S21940;Named formation;Crater;AA;NINSUM;Approuved by IAU in 1985;Goddess;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Minor Babylonian goddess of wisdom / Gilgamesh's mother.;219,40;219°24';-14,50;14°30' South;88.2;88.2;Ganymede;4299;Ninsum;Ninsum;Crater, craters;AA;88.2;-14.5;219.4;-13.5;-15.3;220.4;218.5;Planetographic  +East  0 - 360;;"Minor Babylonian goddess of wisdom; Gilgamesh's mother.";Asia;Assyro-Babylonian;Approved;1985;1;10/01/2006;
Ganymede;NIPPUR SULCUS;GASU3690N17500;Named formation;Subparallel furrows and ridges;SU;NIPPUR SULCUS;Approuved by IAU in 1985;Non appliable;Sumer;Sumerian;Not appliable;Not appliable;Not appliable;Not appliable;Sumerian city.;175,00;175°0';36,90;36°54' North;1 425,00;???;Ganymede;4306;Nippur Sulcus;Nippur Sulcus;Sulcus, sulci;SU;1 425,00;36.9;175,00;45.8;23.4;186.8;162,00;Planetographic  +East  0 - 360;;Sumerian city.;Asia;Sumerian;Approved;1985;27;10/01/2006;
Ganymede;NUN SULCI;GASU4950N4360;Named formation;Subparallel furrows and ridges;SU;NUN SULCI;Approuved by IAU in 1979;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian / chaos / primordial ocean / held germ of all things.;43,60;43°36';49,50;49°30' North;1 500,00;???;Ganymede;4356;Nun Sulci;Nun Sulci;Sulcus, sulci;SU;1 500,00;49.5;43.6;62.7;30.5;57.5;20,00;Planetographic  +East  0 - 360;;"Egyptian; chaos; primordial ocean; held germ of all things.";Africa;Egypt;Approved;1979;1;10/01/2006;
Ganymede;NUT;GAAA5430S9070;Named formation;Crater;AA;NUT;Approuved by IAU in 1979;Goddess;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian goddess of the sky.;90,70;90°42';-54,30;54°18' South;93,00;93,00;Ganymede;4364;Nut;Nut;Crater, craters;AA;93,00;-54.3;90.7;-53.3;-55.2;92.5;89.1;Planetographic  +East  0 - 360;;Egyptian goddess of the sky.;Africa;Egypt;Approved;1979;1;10/01/2006;
Ganymede;OMBOS FACULA;GAFA480N12400;Named formation;Bright spot;FA;OMBOS FACULA;Approuved by IAU in 1985;Non appliable;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian town where Sebek's triad worshipped / present Kom Ombo.;124,00;124°0';4,80;4°48' North;170,00;???;Ganymede;4457;Ombos Facula;Ombos Facula;Facula, faculae;FA;170,00;4.8;124,00;6.6;2.9;125.7;122,00;Planetographic  +East  0 - 360;;"Egyptian town where Sebek's triad worshipped; present Kom Ombo.";Africa;Egypt;Approved;1985;27;10/01/2006;
Ganymede;OSIRIS;GAAA3810S19360;Named formation;Crater;AA;OSIRIS;Approuved by IAU in 1979;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian god of the dead.;193,60;193°36';-38,10;38°6' South;107.7;107.7;Ganymede;4509;Osiris;Osiris;Crater, craters;AA;107.7;-38.1;193.6;-36.9;-39.2;195.1;192.2;Planetographic  +East  0 - 360;;Egyptian god of the dead.;Africa;Egypt;Approved;1979;1;10/01/2006;
Ganymede;PERRINE REGIO;GARE3320N32750;Named formation;Broad geographic region;RE;PERRINE REGIO;Approuved by IAU in 1979;Astronomer;USA;American;20;20th century;1867;1951;Charles D. / American astronomer (1867-1951).;327,50;327°30';33,20;33°12' North;3 800,00;???;Ganymede;4662;Perrine Regio;Perrine Regio;Regio, regiones;RE;3 800,00;33.2;327.5;51,00;11,00;285.3;14.6;Planetographic  +East  0 - 360;;"Charles D.; American astronomer (1867-1951).";North America;American;Approved;1979;68;10/01/2006;
Ganymede;PHILAE SULCUS;GASU6550N19100;Named formation;Subparallel furrows and ridges;SU;PHILAE SULCUS;Approuved by IAU in 1997;Non appliable;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Temple that was the chief sanctuary of Isis.;191,00;191°0';65,50;65°30' North;900,00;???;Ganymede;4688;Philae Sulcus;Philae Sulcus;Sulcus, sulci;SU;900,00;65.5;191,00;74.6;55.6;201,00;187,00;Planetographic  +East  0 - 360;;Temple that was the chief sanctuary of Isis.;Asia;Assyro-Babylonian;Approved;1997;1;10/01/2006;
Ganymede;PHILUS SULCUS;GASU4410N15050;Named formation;Subparallel furrows and ridges;SU;PHILUS SULCUS;Approuved by IAU in 1979;Non appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek / where Ganymede and Hebe were worshipped as rain-givers.;150,50;150°30';44,10;44°6' North;465,00;???;Ganymede;4694;Philus Sulcus;Philus Sulcus;Sulcus, sulci;SU;465,00;44.1;150.5;49,00;38.7;157.8;144.8;Planetographic  +East  0 - 360;;"Greek; where Ganymede and Hebe were worshipped as rain-givers.";Europe;Greek;Approved;1979;1;10/01/2006;
Ganymede;PHRYGIA SULCUS;GASU1240N33650;Named formation;Subparallel furrows and ridges;SU;PHRYGIA SULCUS;Approuved by IAU in 1979;Non appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek / kingdom in Asia Minor where Ganymede was born.;336,50;336°30';12,40;12°24' North;3 700,00;???;Ganymede;4712;Phrygia Sulcus;Phrygia Sulcus;Sulcus, sulci;SU;3 700,00;12.4;336.5;24,00;-7.5;299,00;17,00;Planetographic  +East  0 - 360;;"Greek; kingdom in Asia Minor where Ganymede was born.";Europe;Greek;Approved;1979;1;10/01/2006;
Ganymede;PTAH;GAAA6590S14300;Named formation;Crater;AA;PTAH;Approuved by IAU in 1988;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Sovereign god of Memphis / patron of artisans.;143,00;143°0';-65,90;65°54' South;30.2;30.2;Ganymede;4858;Ptah;Ptah;Crater, craters;AA;30.2;-65.9;143,00;-65.6;-66.2;143.7;142.2;Planetographic  +East  0 - 360;;"Sovereign god of Memphis; patron of artisans.";Africa;Egypt;Approved;1988;1;10/01/2006;
Ganymede;PUNT;GAAA2490S12010;Named formation;Crater;AA;PUNT;Approuved by IAU in 1997;Non appliable;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Land east of Egypt where Bes originated. Changed from Punt Facula.;120,10;120°6';-24,90;24°54' South;135,00;135,00;Ganymede;4869;Punt;Punt;Crater, craters;AA;135,00;-24.9;120.1;-23.5;-26.3;121.8;118.4;Planetographic  +East  0 - 360;;Land east of Egypt where Bes originated. Changed from Punt Facula.;Africa;Egypt;Approved;1997;1;10/01/2006;
Ganymede;RUTI;GAAA1320N5140;Named formation;Crater;AA;RUTI;Approuved by IAU in 1979;God;Phoenicia;Phoenician;Not appliable;Not appliable;Not appliable;Not appliable;Phoenician / Byblos god.;51,40;51°24';13,20;13°12' North;16,00;16,00;Ganymede;5242;Ruti;Ruti;Crater, craters;AA;16,00;13.2;51.4;13.4;13,00;51.5;51.2;Planetographic  +East  0 - 360;;"Phoenician; Byblos god.";Asia;Phoenician;Approved;1979;1;10/01/2006;
Ganymede;SALTU;GAAA1420S730;Named formation;Crater;AA;SALTU;Approuved by IAU in 2006;Goddess;Babylon;Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Babylonian goddess of discord and hostility.;7,30;7°18';-14,20;14°12' South;40,00;40,00;Ganymede;5286;Saltu;Saltu;Crater, craters;AA;40,00;-14.2;7.3;-13.7;-14.6;7.6;7,00;Planetographic  +East  0 - 360;;Babylonian goddess of discord and hostility.;Asia;Babylon;Approved;2006;83;10/01/2006;
Ganymede;SAPAS;GAAA5740N32610;Named formation;Crater;AA;SAPAS;Approuved by IAU in 1979;God;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Assyro-Babylonian / torch of the gods.;326,10;326°6';57,40;57°24' North;56,00;56,00;Ganymede;5317;Sapas;Sapas;Crater, craters;AA;56,00;57.4;326.1;58,00;56.8;327.2;324.9;Planetographic  +East  0 - 360;;"Assyro-Babylonian; torch of the gods.";Asia;Assyro-Babylonian;Approved;1979;1;10/01/2006;
Ganymede;SATI;GAAA3090N34720;Named formation;Crater;AA;SATI;Approuved by IAU in 1988;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Wife of Khnum, Egyptian god of the Cataracts.;347,20;347°12';30,90;30°54' North;94.7;94.7;Ganymede;5336;Sati;Sati;Crater, craters;AA;94.7;30.9;347.2;31.9;29.9;348.3;346,00;Planetographic  +East  0 - 360;;Wife of Khnum, Egyptian god of the Cataracts.;Africa;Egypt;Approved;1988;1;10/01/2006;
Ganymede;SEBEK;GAAA6120N310;Named formation;Crater;AA;SEBEK;Approuved by IAU in 1979;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian crocodile god.;3,10;3°6';61,20;61°12' North;65,00;65,00;Ganymede;5400;Sebek;Sebek;Crater, craters;AA;65,00;61.2;3.1;61.8;60.5;4.6;1.6;Planetographic  +East  0 - 360;;Egyptian crocodile god.;Africa;Egypt;Approved;1979;1;10/01/2006;
Ganymede;SEIMA;GAAA1710N14410;Named formation;Crater;AA;SEIMA;Approuved by IAU in 1985;Goddess;Aramea;Semitic;Not appliable;Not appliable;Not appliable;Not appliable;Mother goddess of the Arameans.;144,10;144°6';17,10;17°6' North;38,00;38,00;Ganymede;5412;Seima;Seima;Crater, craters;AA;38,00;17.1;144.1;17.5;16.7;144.4;143.6;Planetographic  +East  0 - 360;;Mother goddess of the Arameans.;Africa;Semitic;Approved;1985;27;10/01/2006;
Ganymede;SEKER;GAAA3920S1450;Named formation;Crater;AA;SEKER;Approuved by IAU in 1988;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian god of the dead at Memphis.;14,50;14°30';-39,20;39°12' South;103.4;103.4;Ganymede;5414;Seker;Seker;Crater, craters;AA;103.4;-39.2;14.5;-38.1;-40.3;16,00;13.1;Planetographic  +East  0 - 360;;Egyptian god of the dead at Memphis.;Africa;Egypt;Approved;1988;1;10/01/2006;
Ganymede;SELKET;GAAA1500N25420;Named formation;Crater;AA;SELKET;Approuved by IAU in 1985;Goddess;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Tutelary goddess who guarded intestines of the dead.;254,20;254°12';15,00;15°0' North;172.3;172.3;Ganymede;5419;Selket;Selket;Crater, craters;AA;172.3;15,00;254.2;17,00;13.2;255.9;252.3;Planetographic  +East  0 - 360;;Tutelary goddess who guarded intestines of the dead.;Africa;Egypt;Approved;1985;1;10/01/2006;
Ganymede;SERAPIS;GAAA1250S31590;Named formation;Crater;AA;SERAPIS;Approuved by IAU in 1997;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian healing god.;315,90;315°54';-12,50;12°30' South;169.3;169.3;Ganymede;5436;Serapis;Serapis;Crater, craters;AA;169.3;-12.5;315.9;-10.5;-14.3;317.6;314.2;Planetographic  +East  0 - 360;;Egyptian healing god.;Africa;Egypt;Approved;1997;146;10/01/2006;
Ganymede;SHU;GAAA4320N320;Named formation;Crater;AA;SHU;Approuved by IAU in 1988;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian god of air.;3,20;3°12';43,20;43°12' North;44.1;44.1;Ganymede;5503;Shu;Shu;Crater, craters;AA;44.1;43.2;3.2;43.7;42.7;3.8;2.5;Planetographic  +East  0 - 360;;Egyptian god of air.;Africa;Egypt;Approved;1988;1;10/01/2006;
Ganymede;SHURUPPAK SULCUS;GASU1930S12780;Named formation;Subparallel furrows and ridges;SU;SHURUPPAK SULCUS;Approuved by IAU in 2000;Non appliable;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Assyro-Babylonian town on the banks of the Euphrates River where the gods planned the great flood.;127,80;127°48';-19,30;19°18' South;2 800,00;???;Ganymede;5508;Shuruppak Sulcus;Shuruppak Sulcus;Sulcus, sulci;SU;2 800,00;-19.3;127.8;-4.2;-41.6;152.1;96.2;Planetographic  +East  0 - 360;;Assyro-Babylonian town on the banks of the Euphrates River where the gods planned the great flood.;Asia;Assyro-Babylonian;Approved;2000;1;10/01/2006;
Ganymede;SICYON SULCUS;GASU3270N34150;Named formation;Subparallel furrows and ridges;SU;SICYON SULCUS;Approuved by IAU in 1979;Non appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek / where Ganymede and Hebe were worshipped as rain-givers.;341,50;341°30';32,70;32°42' North;2 125,00;???;Ganymede;5516;Sicyon Sulcus;Sicyon Sulcus;Sulcus, sulci;SU;2 125,00;32.7;341.5;41.1;16.3;320,00;8.8;Planetographic  +East  0 - 360;;"Greek; where Ganymede and Hebe were worshipped as rain-givers.";Europe;Greek;Approved;1979;1;10/01/2006;
Ganymede;SIN;GAAA5290N250;Named formation;Crater;AA;SIN;Approuved by IAU in 1979;God;Babylon;Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Babylonian moon god.;2,50;2°30';52,90;52°54' North;19,00;19,00;Ganymede;5545;Sin;Sin;Crater, craters;AA;19,00;52.9;2.5;53.1;52.7;2.8;2.1;Planetographic  +East  0 - 360;;Babylonian moon god.;Asia;Babylon;Approved;1979;1;10/01/2006;
Ganymede;SIPPAR SULCUS;GASU1540S17070;Named formation;Subparallel furrows and ridges;SU;SIPPAR SULCUS;Approuved by IAU in 1985;Non appliable;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Ancient Babylonian town.;170,70;170°42';-15,40;15°24' South;1 508,00;???;Ganymede;5573;Sippar Sulcus;Sippar Sulcus;Sulcus, sulci;SU;1 508,00;-15.4;170.7;-6.9;-19.4;187.6;155.7;Planetographic  +East  0 - 360;;Ancient Babylonian town.;Asia;Assyro-Babylonian;Approved;1985;1;10/01/2006;
Ganymede;SIWAH FACULA;GAFA700N21690;Named formation;Bright spot;FA;SIWAH FACULA;Approuved by IAU in 1985;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Oasis oracle of Zeus-Ammon / visited by Alexander.;216,90;216°54';7,00;7°0' North;220,00;???;Ganymede;5589;Siwah Facula;Siwah Facula;Facula, faculae;FA;220,00;7,00;216.9;8.8;5.1;219.2;214.9;Planetographic  +East  0 - 360;;"Oasis oracle of Zeus-Ammon; visited by Alexander.";Africa;Egypt;Approved;1985;1;10/01/2006;
Ganymede;TAMMUZ;GAAA1340N12940;Named formation;Crater;AA;TAMMUZ;Approuved by IAU in 1985;God;Accadia;Akkadian (Accadian);Not appliable;Not appliable;Not appliable;Not appliable;Akkadian youthful god of vegetation / Ishtar's son.;129,40;129°24';13,40;13°24' North;51,00;51,00;Ganymede;5847;Tammuz;Tammuz;Crater, craters;AA;51,00;13.4;129.4;14,00;12.9;129.9;128.7;Planetographic  +East  0 - 360;;"Akkadian youthful god of vegetation; Ishtar's son.";Asia;Akkadian (Accadian);Approved;1985;27;10/01/2006;
Ganymede;TANIT;GAAA5750N32340;Named formation;Crater;AA;TANIT;Approuved by IAU in 1979;Goddess;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Assyro-Babylonian / Carthaginian goddess.;323,40;323°24';57,50;57°30' North;26,00;26,00;Ganymede;5855;Tanit;Tanit;Crater, craters;AA;26,00;57.5;323.4;57.8;57.2;323.9;322.8;Planetographic  +East  0 - 360;;"Assyro-Babylonian; Carthaginian goddess.";Asia;Assyro-Babylonian;Approved;1979;1;10/01/2006;
Ganymede;TASHMETUM;GAAA3970S9550;Named formation;Crater;AA;TASHMETUM;Approuved by IAU in 2000;Goddess;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Assyro-Babylonian goddess who invented writing with her husband Nabu.;95,50;95°30';-39,70;39°42' South;135,00;135,00;Ganymede;5879;Tashmetum;Tashmetum;Crater, craters;AA;135,00;-39.7;95.5;-38.1;-40.9;97.4;93.6;Planetographic  +East  0 - 360;;Assyro-Babylonian goddess who invented writing with her husband Nabu.;Asia;Assyro-Babylonian;Approved;2000;1;10/01/2006;
Ganymede;TA-URT;GAAA2760N5590;Named formation;Crater;AA;TA URT;Approuved by IAU in 1988;Goddess;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian childbirth goddess.;55,90;55°54';27,60;27°36' North;94.4;94.4;Ganymede;5809;Ta-urt;Ta urt;Crater, craters;AA;94.4;27.6;55.9;28.7;26.7;56.9;54.8;Planetographic  +East  0 - 360;;Egyptian childbirth goddess.;Africa;Egypt;Approved;1988;83;10/01/2006;
Ganymede;TERAH CATENA;GACA710N8250;Named formation;Craters chain;CA;TERAH CATENA;Approuved by IAU in 2000;God;Phoenicia;Phoenician;Not appliable;Not appliable;Not appliable;Not appliable;Phoenician moon god who battled with Keret in Negeb.;82,50;82°30';7,10;7°6' North;283,00;???;Ganymede;5923;Terah Catena;Terah Catena;Catena, catenae;CA;283,00;7.1;82.5;8.8;5.7;85.2;79.8;Planetographic  +East  0 - 360;;Phoenician moon god who battled with Keret in Negeb.;Asia;Phoenician;Approved;2000;1;10/01/2006;
Ganymede;TESHUB;GAAA6850S8040;Named formation;Crater;AA;TESHUB;Approuved by IAU in 1994;God;Elamite;Elamite;Not appliable;Not appliable;Not appliable;Not appliable;Elamite god of the tempest.;80,40;80°24';-68,50;68°30' South;188,00;188,00;Ganymede;5935;Teshub;Teshub;Crater, craters;AA;188,00;-68.5;80.4;-66.5;-70.6;85,00;75.6;Planetographic  +East  0 - 360;;Elamite god of the tempest.;Asia;Elamite;Approved;1994;1;10/01/2006;
Ganymede;TETTU FACULA;GAFA3760N19880;Named formation;Bright spot;FA;TETTU FACULA;Approuved by IAU in 1985;Non appliable;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian town where Hatmenit and Osiris were worshipped.;198,80;198°48';37,60;37°36' North;189,00;???;Ganymede;5939;Tettu Facula;Tettu Facula;Facula, faculae;FA;189,00;37.6;198.8;39.5;35.5;201.3;196.6;Planetographic  +East  0 - 360;;Egyptian town where Hatmenit and Osiris were worshipped.;Africa;Egypt;Approved;1985;27;10/01/2006;
Ganymede;THEBES FACULA;GAFA710N15760;Named formation;Bright spot;FA;THEBES FACULA;Approuved by IAU in 1985;Non appliable;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Ancient capitol of upper kingdom.;157,60;157°36';7,10;7°6' North;360,00;???;Ganymede;5956;Thebes Facula;Thebes Facula;Facula, faculae;FA;360,00;7.1;157.6;10.4;3.8;161.8;154.1;Planetographic  +East  0 - 360;;Ancient capitol of upper kingdom.;Africa;Egypt;Approved;1985;1;10/01/2006;
Ganymede;THOTH;GAAA4330S21280;Named formation;Crater;AA;THOTH;Approuved by IAU in 1985;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian moon god / invented all arts and sciences.;212,80;212°48';-43,30;43°18' South;102.5;102.5;Ganymede;5981;Thoth;Thoth;Crater, craters;AA;102.5;-43.3;212.8;-42.1;-44.3;214.2;211.4;Planetographic  +East  0 - 360;;"Egyptian moon god; invented all arts and sciences.";Africa;Egypt;Approved;1985;1;10/01/2006;
Ganymede;TIAMAT SULCUS;GASU340N15150;Named formation;Subparallel furrows and ridges;SU;TIAMAT SULCUS;Approuved by IAU in 1979;Non appliable;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Assyro-Babylonian / tumultuous sea from which everything was generated.;151,50;151°30';3,40;3°24' North;1 330,00;???;Ganymede;5991;Tiamat Sulcus;Tiamat Sulcus;Sulcus, sulci;SU;1 330,00;3.4;151.5;15.2;-8.7;159.2;140.3;Planetographic  +East  0 - 360;;"Assyro-Babylonian; tumultuous sea from which everything was generated.";Asia;Assyro-Babylonian;Approved;1979;1;10/01/2006;
Ganymede;TROS;GAAA1110N33270;Named formation;Crater;AA;TROS;Approuved by IAU in 1979;God;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek / father of Ganymede.;332,70;332°42';11,10;11°6' North;93.9;93.9;Ganymede;6091;Tros;Tros;Crater, craters;AA;93.9;11.1;332.7;12.1;10.2;333.8;331.7;Planetographic  +East  0 - 360;;"Greek; father of Ganymede.";Europe;Greek;Approved;1979;19;10/01/2006;
Ganymede;UMMA SULCUS;GASU410N11000;Named formation;Subparallel furrows and ridges;SU;UMMA SULCUS;Approuved by IAU in 2000;Non appliable;Sumer;Sumerian;Not appliable;Not appliable;Not appliable;Not appliable;Sumerian town.;110,00;110°0';4,10;4°6' North;1 270,00;???;Ganymede;6220;Umma Sulcus;Umma Sulcus;Sulcus, sulci;SU;1 270,00;4.1;110,00;16,00;-7.1;119.5;102.8;Planetographic  +East  0 - 360;;Sumerian town.;Asia;Sumerian;Approved;2000;1;10/01/2006;
Ganymede;UPUANT;GAAA4640N4050;Named formation;Crater;AA;UPUANT;Approuved by IAU in 1997;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Jackal-headed warrior god, god of the dead.;40,50;40°30';46,40;46°24' North;16.5;16.5;Ganymede;6232;Upuant;Upuant;Crater, craters;AA;16.5;46.4;40.5;46.6;46.2;40.7;40.2;Planetographic  +East  0 - 360;;Jackal-headed warrior god, god of the dead.;Africa;Egypt;Approved;1997;1;10/01/2006;
Ganymede;UR SULCUS;GASU4980N18250;Named formation;Subparallel furrows and ridges;SU;UR SULCUS;Approuved by IAU in 1985;Non appliable;Sumer;Sumerian;Not appliable;Not appliable;Not appliable;Not appliable;Ancient Sumerian seat of moon worship.;182,50;182°30';49,80;49°48' North;1 145,00;???;Ganymede;6234;Ur Sulcus;Ur Sulcus;Sulcus, sulci;SU;1 145,00;49.8;182.5;60.7;36,00;190,00;175.4;Planetographic  +East  0 - 360;;Ancient Sumerian seat of moon worship.;Asia;Sumerian;Approved;1985;27;10/01/2006;
Ganymede;URUK SULCUS;GASU80N19970;Named formation;Subparallel furrows and ridges;SU;URUK SULCUS;Approuved by IAU in 1979;Non appliable;Babylon;Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Babylonian city ruled by Gilgamesh.;199,70;199°42';0,80;0°48' North;2 200,00;???;Ganymede;6246;Uruk Sulcus;Uruk Sulcus;Sulcus, sulci;SU;2 200,00;0.8;199.7;22.5;-14.5;220.2;180.1;Planetographic  +East  0 - 360;;Babylonian city ruled by Gilgamesh.;Asia;Babylon;Approved;1979;1;10/01/2006;
Ganymede;WE-ILA;GAAA1240S6970;Named formation;Crater;AA;WE ILA;Approuved by IAU in 2000;Hero;Accadia;Akkadian (Accadian);Not appliable;Not appliable;Not appliable;Not appliable;Akkadian god from whom the hero Atra-hasis was created.;69,70;69°42';-12,40;12°24' South;36.3;36.3;Ganymede;6503;We-ila;We ila;Crater, craters;AA;36.3;-12.4;69.7;-12.1;-12.8;70,00;69.2;Planetographic  +East  0 - 360;;Akkadian god from whom the hero Atra-hasis was created.;Asia;Akkadian (Accadian);Approved;2000;157;10/01/2006;
Ganymede;WEPWAWET;GAAA6990S30020;Named formation;Crater;AA;WEPWAWET;Approuved by IAU in 2000;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Ancient Egyptian jackal deity.;300,20;300°12';-69,90;69°54' South;87,00;87,00;Ganymede;6520;Wepwawet;Wepwawet;Crater, craters;AA;87,00;-69.9;300.2;-68.9;-70.9;302.9;297.5;Planetographic  +East  0 - 360;;Ancient Egyptian jackal deity.;Africa;Egypt;Approved;2000;157;10/01/2006;
Ganymede;XIBALBA SULCUS;GASU4380N28890;Named formation;Subparallel furrows and ridges;SU;XIBALBA SULCUS;Approuved by IAU in 1997;Non appliable;Maya;Mayan;Not appliable;Not appliable;Not appliable;Not appliable;"Mayan ""place of fright"" / destination of those who escaped violent death.";288,90;288°54';43,80;43°48' North;2 200,00;???;Ganymede;6611;Xibalba Sulcus;Xibalba Sulcus;Sulcus, sulci;SU;2 200,00;43.8;288.9;60.9;13.3;314.1;265.5;Planetographic  +East  0 - 360;;"Mayan ""place of fright""; destination of those who escaped violent death.";South and Central America;Mayan;Approved;1997;137;10/01/2006;
Ganymede;ZAKAR;GAAA3120N2630;Named formation;Crater;AA;ZAKAR;Approuved by IAU in 1997;God;Assyria;Assyrian;Not appliable;Not appliable;Not appliable;Not appliable;Assyrian supreme deity.;26,30;26°18';31,20;31°12' North;170,00;170,00;Ganymede;6692;Zakar;Zakar;Crater, craters;AA;170,00;31.2;26.3;32.9;29.4;28.5;24.2;Planetographic  +East  0 - 360;;Assyrian supreme deity.;Asia;Assyrian;Approved;1997;83;5/15/10;
Ganymede;ZAQAR;GAAA5820N32270;Named formation;Crater;AA;ZAQAR;Approuved by IAU in 1979;God;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Assyro-Babylonian / Sin's messenger who brought dreams to men.;322,70;322°42';58,20;58°12' North;33,00;33,00;Ganymede;6701;Zaqar;Zaqar;Crater, craters;AA;33,00;58.2;322.7;58.5;57.8;323.3;321.9;Planetographic  +East  0 - 360;;"Assyro-Babylonian; Sin's messenger who brought dreams to men.";Asia;Assyro-Babylonian;Approved;1979;1;10/01/2006;
Ganymede;ZU FOSSAE;GAFO3850N20950;Named formation;Long and narrow depression;FO;ZU FOSSAE;Approuved by IAU in 1985;Dragon;Assyria & Babylon;Assyro-Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Dragon of chaos slain by Marduk.;209,50;209°30';38,50;38°30' North;2 900,00;???;Ganymede;6756;Zu Fossae;Zu Fossae;Fossa, fossae;FO;2 900,00;38.5;209.5;62,00;0,00;247,00;180,00;Planetographic  +East  0 - 360;;Dragon of chaos slain by Marduk.;Asia;Assyro-Babylonian;Approved;1985;1;10/01/2006;
