BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Ganymede;PHRYGIA SULCUS;GASU1240N33650;Formation nommée;Sillons & crêtes parallèles;SU;PHRYGIA SULCUS;Approuvé par l'UAI en 1979;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Royaume d'Asie Mineure où est né Ganymède.;336.5;336 ° 30 ' ;12.4;12 ° 24 '  Nord;3700;???;Ganymede;4712;Phrygia Sulcus;Phrygia Sulcus;Sulcus, sulci;SU;3700;12.4;336.5;24;-7.5;299;17;Planetographic  +East  0 - 360;;Greek. kingdom in Asia Minor where Ganymede was born.;Europe;Greek;Approved;1979;1;10.01.2006;
Ganymede;PTAH;GAAA6590S14300;Formation nommée;Cratère;AA;PTAH;Approuvé par l'UAI en 1988;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu souverain de memphis, patron des artisants.;143;143 ° 0 ' ;-65.9;65 ° 54 '  Sud;30.2;30.2;Ganymede;4858;Ptah;Ptah;Crater, craters;AA;30.2;-65.9;143;-65.6;-66.2;143.7;142.2;Planetographic  +East  0 - 360;;Sovereign god of Memphis. patron of artisans.;Africa;Egypt;Approved;1988;1;10.01.2006;
Ganymede;PUNT;GAAA2490S12010;Formation nommée;Cratère;AA;PUNT;Approuvé par l'UAI en 1997;Non applicable;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Terre orientale d'Egypte d'où est originaire Bes (Changé en Punt Facula).;120.1;120 ° 6 ' ;-24.9;24 ° 54 '  Sud;135;135;Ganymede;4869;Punt;Punt;Crater, craters;AA;135;-24.9;120.1;-23.5;-26.3;121.8;118.4;Planetographic  +East  0 - 360;;Land east of Egypt where Bes originated. Changed from Punt Facula.;Africa;Egypt;Approved;1997;1;10.01.2006;
Ganymede;RUTI;GAAA1320N5140;Formation nommée;Cratère;AA;RUTI;Approuvé par l'UAI en 1979;Dieu;Phénicie;phénicien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de Byblos.;51.4;51 ° 24 ' ;13.2;13 ° 12 '  Nord;16;16;Ganymede;5242;Ruti;Ruti;Crater, craters;AA;16;13.2;51.4;13.4;13;51.5;51.2;Planetographic  +East  0 - 360;;Phoenician. Byblos god.;Asia;Phoenician;Approved;1979;1;10.01.2006;
Ganymede;SALTU;GAAA1420S730;Formation nommée;Cratère;AA;SALTU;Approuvé par l'UAI en 2006;Déesse;Babylone;babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Déesse de la discorde et de l'Hostilité.;7.3;7 ° 18 ' ;-14.2;14 ° 12 '  Sud;40;40;Ganymede;5286;Saltu;Saltu;Crater, craters;AA;40;-14.2;7.3;-13.7;-14.6;7.6;7;Planetographic  +East  0 - 360;;Babylonian goddess of discord and hostility.;Asia;Babylon;Approved;2006;83;10.01.2006;
Ganymede;SAPAS;GAAA5740N32610;Formation nommée;Cratère;AA;SAPAS;Approuvé par l'UAI en 1979;Dieu;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Torche des dieux.;326.1;326 ° 6 ' ;57.4;57 ° 24 '  Nord;56;56;Ganymede;5317;Sapas;Sapas;Crater, craters;AA;56;57.4;326.1;58;56.8;327.2;324.9;Planetographic  +East  0 - 360;;Assyro-Babylonian. torch of the gods.;Asia;Assyro-Babylonian;Approved;1979;1;10.01.2006;
Ganymede;SATI;GAAA3090N34720;Formation nommée;Cratère;AA;SATI;Approuvé par l'UAI en 1988;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Femme de Khnum, dieu des cataractes;347.2;347 ° 12 ' ;30.9;30 ° 54 '  Nord;94.7;94.7;Ganymede;5336;Sati;Sati;Crater, craters;AA;94.7;30.9;347.2;31.9;29.9;348.3;346;Planetographic  +East  0 - 360;;Wife of Khnum, Egyptian god of the Cataracts.;Africa;Egypt;Approved;1988;1;10.01.2006;
Ganymede;SEBEK;GAAA6120N310;Formation nommée;Cratère;AA;SEBEK;Approuvé par l'UAI en 1979;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu crocodile.;3.1;3 ° 6 ' ;61.2;61 ° 12 '  Nord;65;65;Ganymede;5400;Sebek;Sebek;Crater, craters;AA;65;61.2;3.1;61.8;60.5;4.6;1.6;Planetographic  +East  0 - 360;;Egyptian crocodile god.;Africa;Egypt;Approved;1979;1;10.01.2006;
Ganymede;SEIMA;GAAA1710N14410;Formation nommée;Cratère;AA;SEIMA;Approuvé par l'UAI en 1985;Déesse;Aramée;sémite;Non applicable;Non applicable;Non applicable;Non applicable;Déesse-mère des Araméens.;144.1;144 ° 6 ' ;17.1;17 ° 6 '  Nord;38;38;Ganymede;5412;Seima;Seima;Crater, craters;AA;38;17.1;144.1;17.5;16.7;144.4;143.6;Planetographic  +East  0 - 360;;Mother goddess of the Arameans.;Africa;Semitic;Approved;1985;27;10.01.2006;
Ganymede;SEKER;GAAA3920S1450;Formation nommée;Cratère;AA;SEKER;Approuvé par l'UAI en 1988;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de la mort à Memphis.;14.5;14 ° 30 ' ;-39.2;39 ° 12 '  Sud;103.4;103.4;Ganymede;5414;Seker;Seker;Crater, craters;AA;103.4;-39.2;14.5;-38.1;-40.3;16;13.1;Planetographic  +East  0 - 360;;Egyptian god of the dead at Memphis.;Africa;Egypt;Approved;1988;1;10.01.2006;
Ganymede;SELKET;GAAA1500N25420;Formation nommée;Cratère;AA;SELKET;Approuvé par l'UAI en 1985;Déesse;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Déesse tutélaire gardienne des entrailles des morts.;254.2;254 ° 12 ' ;15;15 ° 0 '  Nord;172.3;172.3;Ganymede;5419;Selket;Selket;Crater, craters;AA;172.3;15;254.2;17;13.2;255.9;252.3;Planetographic  +East  0 - 360;;Tutelary goddess who guarded intestines of the dead.;Africa;Egypt;Approved;1985;1;10.01.2006;
Ganymede;SERAPIS;GAAA1250S31590;Formation nommée;Cratère;AA;SERAPIS;Approuvé par l'UAI en 1997;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu guérisseur.;315.9;315 ° 54 ' ;-12.5;12 ° 30 '  Sud;169.3;169.3;Ganymede;5436;Serapis;Serapis;Crater, craters;AA;169.3;-12.5;315.9;-10.5;-14.3;317.6;314.2;Planetographic  +East  0 - 360;;Egyptian healing god.;Africa;Egypt;Approved;1997;146;10.01.2006;
Ganymede;SHU;GAAA4320N320;Formation nommée;Cratère;AA;SHU;Approuvé par l'UAI en 1988;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de l'air.;3.2;3 ° 12 ' ;43.2;43 ° 12 '  Nord;44.1;44.1;Ganymede;5503;Shu;Shu;Crater, craters;AA;44.1;43.2;3.2;43.7;42.7;3.8;2.5;Planetographic  +East  0 - 360;;Egyptian god of air.;Africa;Egypt;Approved;1988;1;10.01.2006;
Ganymede;SHURUPPAK SULCUS;GASU1930S12780;Formation nommée;Sillons & crêtes parallèles;SU;SHURUPPAK SULCUS;Approuvé par l'UAI en 2000;Non applicable;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Ville des rives de l'Euphrate où les dieux plannifièrent la grande inondation.;127.8;127 ° 48 ' ;-19.3;19 ° 18 '  Sud;2800;???;Ganymede;5508;Shuruppak Sulcus;Shuruppak Sulcus;Sulcus, sulci;SU;2800;-19.3;127.8;-4.2;-41.6;152.1;96.2;Planetographic  +East  0 - 360;;Assyro-Babylonian town on the banks of the Euphrates River where the gods planned the great flood.;Asia;Assyro-Babylonian;Approved;2000;1;10.01.2006;
Ganymede;SICYON SULCUS;GASU3270N34150;Formation nommée;Sillons & crêtes parallèles;SU;SICYON SULCUS;Approuvé par l'UAI en 1979;Non applicable;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Place où Ganymède & Hébé étaient adorés comme faiseurs de pluie.;341.5;341 ° 30 ' ;32.7;32 ° 42 '  Nord;2125;???;Ganymede;5516;Sicyon Sulcus;Sicyon Sulcus;Sulcus, sulci;SU;2125;32.7;341.5;41.1;16.3;320;8.8;Planetographic  +East  0 - 360;;Greek. where Ganymede and Hebe were worshipped as rain-givers.;Europe;Greek;Approved;1979;1;10.01.2006;
Ganymede;SIN;GAAA5290N250;Formation nommée;Cratère;AA;SIN;Approuvé par l'UAI en 1979;Dieu;Babylone;babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de la lune.;2.5;2 ° 30 ' ;52.9;52 ° 54 '  Nord;19;19;Ganymede;5545;Sin;Sin;Crater, craters;AA;19;52.9;2.5;53.1;52.7;2.8;2.1;Planetographic  +East  0 - 360;;Babylonian moon god.;Asia;Babylon;Approved;1979;1;10.01.2006;
Ganymede;SIPPAR SULCUS;GASU1540S17070;Formation nommée;Sillons & crêtes parallèles;SU;SIPPAR SULCUS;Approuvé par l'UAI en 1985;Non applicable;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;;170.7;170 ° 42 ' ;-15.4;15 ° 24 '  Sud;1508;???;Ganymede;5573;Sippar Sulcus;Sippar Sulcus;Sulcus, sulci;SU;1508;-15.4;170.7;-6.9;-19.4;187.6;155.7;Planetographic  +East  0 - 360;;Ancient Babylonian town.;Asia;Assyro-Babylonian;Approved;1985;1;10.01.2006;
Ganymede;SIWAH FACULA;GAFA700N21690;Formation nommée;Tache brillante;FA;SIWAH FACULA;Approuvé par l'UAI en 1985;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Oasis de l'oracle d'Ammon, visité par Alexandre le Grand.;216.9;216 ° 54 ' ;7;7 ° 0 '  Nord;220;???;Ganymede;5589;Siwah Facula;Siwah Facula;Facula, faculae;FA;220;7;216.9;8.8;5.1;219.2;214.9;Planetographic  +East  0 - 360;;Oasis oracle of Zeus-Ammon. visited by Alexander.;Africa;Egypt;Approved;1985;1;10.01.2006;
Ganymede;TAMMUZ;GAAA1340N12940;Formation nommée;Cratère;AA;TAMMUZ;Approuvé par l'UAI en 1985;Dieu;Akkad;akkadien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de la jeunesse et de la végétation, fils d'Ishtar.;129.4;129 ° 24 ' ;13.4;13 ° 24 '  Nord;51;51;Ganymede;5847;Tammuz;Tammuz;Crater, craters;AA;51;13.4;129.4;14;12.9;129.9;128.7;Planetographic  +East  0 - 360;;Akkadian youthful god of vegetation. Ishtar's son.;Asia;Akkadian (Accadian);Approved;1985;27;10.01.2006;
Ganymede;TANIT;GAAA5750N32340;Formation nommée;Cratère;AA;TANIT;Approuvé par l'UAI en 1979;Déesse;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Déesse carthaginoise.;323.4;323 ° 24 ' ;57.5;57 ° 30 '  Nord;26;26;Ganymede;5855;Tanit;Tanit;Crater, craters;AA;26;57.5;323.4;57.8;57.2;323.9;322.8;Planetographic  +East  0 - 360;;Assyro-Babylonian. Carthaginian goddess.;Asia;Assyro-Babylonian;Approved;1979;1;10.01.2006;
Ganymede;TASHMETUM;GAAA3970S9550;Formation nommée;Cratère;AA;TASHMETUM;Approuvé par l'UAI en 2000;Déesse;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Déesse inventeur de l'écriture avec son mari Nabu.;95.5;95 ° 30 ' ;-39.7;39 ° 42 '  Sud;135;135;Ganymede;5879;Tashmetum;Tashmetum;Crater, craters;AA;135;-39.7;95.5;-38.1;-40.9;97.4;93.6;Planetographic  +East  0 - 360;;Assyro-Babylonian goddess who invented writing with her husband Nabu.;Asia;Assyro-Babylonian;Approved;2000;1;10.01.2006;
Ganymede;TA-URT;GAAA2760N5590;Formation nommée;Cratère;AA;TA URT;Approuvé par l'UAI en 1988;Déesse;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Déesse de l'enfance.;55.9;55 ° 54 ' ;27.6;27 ° 36 '  Nord;94.4;94.4;Ganymede;5809;Ta-urt;Ta urt;Crater, craters;AA;94.4;27.6;55.9;28.7;26.7;56.9;54.8;Planetographic  +East  0 - 360;;Egyptian childbirth goddess.;Africa;Egypt;Approved;1988;83;10.01.2006;
Ganymede;TERAH CATENA;GACA710N8250;Formation nommée;Chaîne de cratères;CA;TERAH CATENA;Approuvé par l'UAI en 2000;Dieu;Phénicie;phénicien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de la Lune qui affronta Keret dans le Negeb.;82.5;82 ° 30 ' ;7.1;7 ° 6 '  Nord;283;???;Ganymede;5923;Terah Catena;Terah Catena;Catena, catenae;CA;283;7.1;82.5;8.8;5.7;85.2;79.8;Planetographic  +East  0 - 360;;Phoenician moon god who battled with Keret in Negeb.;Asia;Phoenician;Approved;2000;1;10.01.2006;
Ganymede;TESHUB;GAAA6850S8040;Formation nommée;Cratère;AA;TESHUB;Approuvé par l'UAI en 1994;Dieu;Elam;élamite;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de la tempête.;80.4;80 ° 24 ' ;-68.5;68 ° 30 '  Sud;188;188;Ganymede;5935;Teshub;Teshub;Crater, craters;AA;188;-68.5;80.4;-66.5;-70.6;85;75.6;Planetographic  +East  0 - 360;;Elamite god of the tempest.;Asia;Elamite;Approved;1994;1;10.01.2006;
Ganymede;TETTU FACULA;GAFA3760N19880;Formation nommée;Tache brillante;FA;TETTU FACULA;Approuvé par l'UAI en 1985;Non applicable;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Ville où hatmenit & Osiris étaient adorés.;198.8;198 ° 48 ' ;37.6;37 ° 36 '  Nord;189;???;Ganymede;5939;Tettu Facula;Tettu Facula;Facula, faculae;FA;189;37.6;198.8;39.5;35.5;201.3;196.6;Planetographic  +East  0 - 360;;Egyptian town where Hatmenit and Osiris were worshipped.;Africa;Egypt;Approved;1985;27;10.01.2006;
Ganymede;THEBES FACULA;GAFA710N15760;Formation nommée;Tache brillante;FA;THEBES FACULA;Approuvé par l'UAI en 1985;Non applicable;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Ancienne capitale du Royaume du Nord.;157.6;157 ° 36 ' ;7.1;7 ° 6 '  Nord;360;???;Ganymede;5956;Thebes Facula;Thebes Facula;Facula, faculae;FA;360;7.1;157.6;10.4;3.8;161.8;154.1;Planetographic  +East  0 - 360;;Ancient capitol of upper kingdom.;Africa;Egypt;Approved;1985;1;10.01.2006;
Ganymede;THOTH;GAAA4330S21280;Formation nommée;Cratère;AA;THOTH;Approuvé par l'UAI en 1985;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de la Lune, inventeur des arts et de la science.;212.8;212 ° 48 ' ;-43.3;43 ° 18 '  Sud;102.5;102.5;Ganymede;5981;Thoth;Thoth;Crater, craters;AA;102.5;-43.3;212.8;-42.1;-44.3;214.2;211.4;Planetographic  +East  0 - 360;;Egyptian moon god. invented all arts and sciences.;Africa;Egypt;Approved;1985;1;10.01.2006;
Ganymede;TIAMAT SULCUS;GASU340N15150;Formation nommée;Sillons & crêtes parallèles;SU;TIAMAT SULCUS;Approuvé par l'UAI en 1979;Non applicable;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Mer tumultueuse ou chaque chose a été générée.;151.5;151 ° 30 ' ;3.4;3 ° 24 '  Nord;1330;???;Ganymede;5991;Tiamat Sulcus;Tiamat Sulcus;Sulcus, sulci;SU;1330;3.4;151.5;15.2;-8.7;159.2;140.3;Planetographic  +East  0 - 360;;Assyro-Babylonian. tumultuous sea from which everything was generated.;Asia;Assyro-Babylonian;Approved;1979;1;10.01.2006;
Ganymede;TROS;GAAA1110N33270;Formation nommée;Cratère;AA;TROS;Approuvé par l'UAI en 1979;Dieu;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Père de Ganymède.;332.7;332 ° 42 ' ;11.1;11 ° 6 '  Nord;93.9;93.9;Ganymede;6091;Tros;Tros;Crater, craters;AA;93.9;11.1;332.7;12.1;10.2;333.8;331.7;Planetographic  +East  0 - 360;;Greek. father of Ganymede.;Europe;Greek;Approved;1979;19;10.01.2006;
Ganymede;UMMA SULCUS;GASU410N11000;Formation nommée;Sillons & crêtes parallèles;SU;UMMA SULCUS;Approuvé par l'UAI en 2000;Non applicable;Sumer;sumérien;Non applicable;Non applicable;Non applicable;Non applicable;;110;110 ° 0 ' ;4.1;4 ° 6 '  Nord;1270;???;Ganymede;6220;Umma Sulcus;Umma Sulcus;Sulcus, sulci;SU;1270;4.1;110;16;-7.1;119.5;102.8;Planetographic  +East  0 - 360;;Sumerian town.;Asia;Sumerian;Approved;2000;1;10.01.2006;
Ganymede;UPUANT;GAAA4640N4050;Formation nommée;Cratère;AA;UPUANT;Approuvé par l'UAI en 1997;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu guerrier à tête de chacal, dieu de la mort.;40.5;40 ° 30 ' ;46.4;46 ° 24 '  Nord;16.5;16.5;Ganymede;6232;Upuant;Upuant;Crater, craters;AA;16.5;46.4;40.5;46.6;46.2;40.7;40.2;Planetographic  +East  0 - 360;;Jackal-headed warrior god, god of the dead.;Africa;Egypt;Approved;1997;1;10.01.2006;
Ganymede;UR SULCUS;GASU4980N18250;Formation nommée;Sillons & crêtes parallèles;SU;UR SULCUS;Approuvé par l'UAI en 1985;Non applicable;Sumer;sumérien;Non applicable;Non applicable;Non applicable;Non applicable;Siège de l'adoration de la Lune.;182.5;182 ° 30 ' ;49.8;49 ° 48 '  Nord;1145;???;Ganymede;6234;Ur Sulcus;Ur Sulcus;Sulcus, sulci;SU;1145;49.8;182.5;60.7;36;190;175.4;Planetographic  +East  0 - 360;;Ancient Sumerian seat of moon worship.;Asia;Sumerian;Approved;1985;27;10.01.2006;
Ganymede;URUK SULCUS;GASU80N19970;Formation nommée;Sillons & crêtes parallèles;SU;URUK SULCUS;Approuvé par l'UAI en 1979;Non applicable;Babylone;babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Cité dirigée par Gilgamesh.;199.7;199 ° 42 ' ;0.8;0 ° 48 '  Nord;2200;???;Ganymede;6246;Uruk Sulcus;Uruk Sulcus;Sulcus, sulci;SU;2200;0.8;199.7;22.5;-14.5;220.2;180.1;Planetographic  +East  0 - 360;;Babylonian city ruled by Gilgamesh.;Asia;Babylon;Approved;1979;1;10.01.2006;
Ganymede;WE-ILA;GAAA1240S6970;Formation nommée;Cratère;AA;WE ILA;Approuvé par l'UAI en 2000;Héros;Akkad;akkadien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu qui engendra le héros Atra-Hasis.;69.7;69 ° 42 ' ;-12.4;12 ° 24 '  Sud;36.3;36.3;Ganymede;6503;We-ila;We ila;Crater, craters;AA;36.3;-12.4;69.7;-12.1;-12.8;70;69.2;Planetographic  +East  0 - 360;;Akkadian god from whom the hero Atra-hasis was created.;Asia;Akkadian (Accadian);Approved;2000;157;10.01.2006;
Ganymede;WEPWAWET;GAAA6990S30020;Formation nommée;Cratère;AA;WEPWAWET;Approuvé par l'UAI en 2000;Dieu;Egypte;égyptien;Non applicable;Non applicable;Non applicable;Non applicable;Divinité à tête de chacal.;300.2;300 ° 12 ' ;-69.9;69 ° 54 '  Sud;87;87;Ganymede;6520;Wepwawet;Wepwawet;Crater, craters;AA;87;-69.9;300.2;-68.9;-70.9;302.9;297.5;Planetographic  +East  0 - 360;;Ancient Egyptian jackal deity.;Africa;Egypt;Approved;2000;157;10.01.2006;
Ganymede;XIBALBA SULCUS;GASU4380N28890;Formation nommée;Sillons & crêtes parallèles;SU;XIBALBA SULCUS;Approuvé par l'UAI en 1997;Non applicable;Maya;maya;Non applicable;Non applicable;Non applicable;Non applicable;Place de la frayeur, destination de ceux qui échappent à une mort violente.;288.9;288 ° 54 ' ;43.8;43 ° 48 '  Nord;2200;???;Ganymede;6611;Xibalba Sulcus;Xibalba Sulcus;Sulcus, sulci;SU;2200;43.8;288.9;60.9;13.3;314.1;265.5;Planetographic  +East  0 - 360;;Mayan "place of fright". destination of those who escaped violent death.;South and Central America;Mayan;Approved;1997;137;10.01.2006;
Ganymede;ZAKAR;GAAA3120N2630;Formation nommée;Cratère;AA;ZAKAR;Approuvé par l'UAI en 1997;Dieu;Assyrie;assyrien;Non applicable;Non applicable;Non applicable;Non applicable;Divinité suprême.;26.3;26 ° 18 ' ;31.2;31 ° 12 '  Nord;170;170;Ganymede;6692;Zakar;Zakar;Crater, craters;AA;170;31.2;26.3;32.9;29.4;28.5;24.2;Planetographic  +East  0 - 360;;Assyrian supreme deity.;Asia;Assyrian;Approved;1997;83;5/15/10;
Ganymede;ZAQAR;GAAA5820N32270;Formation nommée;Cratère;AA;ZAQAR;Approuvé par l'UAI en 1979;Dieu;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Messager du péché qui apporte les rêves aux hommes.;322.7;322 ° 42 ' ;58.2;58 ° 12 '  Nord;33;33;Ganymede;6701;Zaqar;Zaqar;Crater, craters;AA;33;58.2;322.7;58.5;57.8;323.3;321.9;Planetographic  +East  0 - 360;;Assyro-Babylonian. Sin's messenger who brought dreams to men.;Asia;Assyro-Babylonian;Approved;1979;1;10.01.2006;
Ganymede;ZU FOSSAE;GAFO3850N20950;Formation nommée;Dépression longue et étroite;FO;ZU FOSSAE;Approuvé par l'UAI en 1985;Dragon;Assyrie & Babylone;Assyro-Babylonien;Non applicable;Non applicable;Non applicable;Non applicable;Dragon du chaos dompté par Marduk.;209.5;209 ° 30 ' ;38.5;38 ° 30 '  Nord;2900;???;Ganymede;6756;Zu Fossae;Zu Fossae;Fossa, fossae;FO;2900;38.5;209.5;62;0;247;180;Planetographic  +East  0 - 360;;Dragon of chaos slain by Marduk.;Asia;Assyro-Babylonian;Approved;1985;1;10.01.2006;
